# Best found at home promoting low weight: fix_corners=1 high_weight=1 low_weight=2. Score,9.3108,TOP,2160, RIGHT,2208, BOTTOM,32, LEFT,48, Ratio,3.10e+03, Overlap,3
006, 1,1,1,1,0,1,3,1,0,0,3,1,1,2,0,3,0,1,1,1,0,3,2,0,2,0,0,0,3,0,1,3,3,2,1,3,1,1,0,1,1,3,2,3,0,3,1,0,1,3,0,0,0,3,1,3,1,1,3,1, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#
#   [Corners 2: exchangable corners]
#
# FixCorner 2: Score,38.9384,TOP,34560, RIGHT,25920, BOTTOM,288, LEFT,192, Ratio,1.62e+04, Overlap,3
007, 1,3,3,1,2,2,1,0,1,1,3,2,3,2,0,3,1,3,0,0,2,2,0,2,2,2,2,0,2,3,0,3,2,0,1,3,2,1,3,3,2,1,1,3,3,0,0,1,0,3,1,0,1,1,1,2,1,1,2,3, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# FixCorner 2: Score,38.9003,TOP,34560, RIGHT,25920, BOTTOM,192, LEFT,352, Ratio,1.33e+04, Overlap,4
008, 1,3,3,1,1,2,3,3,0,1,3,1,1,2,1,3,0,1,3,0,3,0,0,3,2,3,2,0,2,3,0,1,2,3,1,3,2,0,2,3,2,2,1,2,1,1,0,3,1,3,1,1,1,2,1,2,0,2,3,1, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# FixCorner 2: Score,38.6562,TOP,30240, RIGHT,23040, BOTTOM,288, LEFT,144, Ratio,1.68e+04, Overlap,2
009, 1,3,3,1,2,0,1,1,2,2,1,2,1,2,3,2,0,2,3,3,3,3,2,2,1,3,2,0,2,0,3,1,2,2,1,3,0,0,0,3,0,2,3,3,1,1,3,1,1,0,0,0,3,0,0,2,1,1,0,0, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# FixCorner 2: Score,38.5880,TOP,37440, RIGHT,17280, BOTTOM,192, LEFT,216, Ratio,1.56e+04, Overlap,3
010, 1,3,3,1,2,1,1,0,3,1,1,2,3,3,0,0,0,0,3,3,2,0,1,3,0,3,2,0,0,3,2,1,2,2,2,1,2,3,3,2,0,2,0,1,1,0,2,2,0,3,1,0,1,3,1,2,1,2,3,0, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# FixCorner 2: Score,38.2506,TOP,17280, RIGHT,51840, BOTTOM,320, LEFT,240, Ratio,1.17e+04, Overlap,1
011, 1,3,3,1,2,2,3,3,0,3,2,2,1,3,0,2,1,0,3,3,2,0,3,3,0,2,2,2,2,3,1,2,2,3,1,3,0,0,2,3,2,2,1,2,0,2,0,3,1,1,1,1,3,2,1,3,3,1,2,1, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# FixCorner 2: Score,38.2399,TOP,69120, RIGHT,10368, BOTTOM,480, LEFT,144, Ratio,1.04e+04, Overlap,2
012, 1,3,3,1,2,2,3,3,2,3,3,2,1,3,0,2,1,2,3,3,1,0,2,0,2,1,2,0,2,3,2,3,2,0,1,2,0,0,2,1,1,0,1,0,0,2,0,2,1,1,3,3,3,0,0,2,3,0,0,3, 0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
